ccaa,periodo_origen,periodo_pred,h,ipv_pred,pi_80_low,pi_80_high,pi_95_low,pi_95_high,escenario,ratio_aseq_pred,modelo,fecha_ejecucion,explicacion
"Rioja, La",2025Q4,2026Q4,4,192.23,187.16,203.73,184.68,206.77,salarios_0pct,1.5014,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q4,4,192.23,187.16,203.73,184.68,206.77,central_salarios_2pct,1.4218,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2026Q4,4,192.23,187.16,203.73,184.68,206.77,salarios_4pct,1.3479,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q1,5,196.97,190.72,213.14,188.25,217.69,salarios_0pct,1.5384,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q1,5,196.97,190.72,213.14,188.25,217.69,central_salarios_2pct,1.4497,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q1,5,196.97,190.72,213.14,188.25,217.69,salarios_4pct,1.3677,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q2,6,201.71,197.11,222.93,193.89,229.59,salarios_0pct,1.5755,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q2,6,201.71,197.11,222.93,193.89,229.59,central_salarios_2pct,1.4773,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q2,6,201.71,197.11,222.93,193.89,229.59,salarios_4pct,1.3869,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q3,7,206.46,203.81,230.18,200.67,239.31,salarios_0pct,1.6125,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q3,7,206.46,203.81,230.18,200.67,239.31,central_salarios_2pct,1.5045,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q3,7,206.46,203.81,230.18,200.67,239.31,salarios_4pct,1.4057,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q4,8,211.2,211.99,238.47,205.99,249.12,salarios_0pct,1.6496,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q4,8,211.2,211.99,238.47,205.99,249.12,central_salarios_2pct,1.5315,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
"Rioja, La",2025Q4,2027Q4,8,211.2,211.99,238.47,205.99,249.12,salarios_4pct,1.4239,drift,2026-07-18,"drift: tendencia de los últimos 8 trimestres (+4.74 pts/trimestre); banda = cuantiles empíricos de los errores de backtesting (validación + test, declarado)"
